,Zotero link,DOI,ID,Citation,OA status,Citation_list,First_citation_year,Last_citation_year,Publication_year,OA_link,Year_difference
67,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/36THA63D,10.1080/02684527.2024.2437956,https://openalex.org/W4406366410,0,False,https://api.openalex.org/works?filter=cites:W4406366410,,,2025,,
68,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/47KDT48K,10.2139/ssrn.5011323,https://openalex.org/W4406169138,0,True,https://api.openalex.org/works?filter=cites:W4406169138,,,2025,https://figshare.com/articles/journal_contribution/Preparing_for_Espionage_Foreign_Interference_and_Sabotage_Preventive_Justice_or_Unjust_Pre-Crimes_/27377187/1/files/50111517.pdf,
69,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/AYUKJQCN,10.1007/s43681-024-00628-x,https://openalex.org/W4406169404,0,True,https://api.openalex.org/works?filter=cites:W4406169404,,,2025,https://doi.org/10.1007/s43681-024-00628-x,
70,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/UKZ2BQGJ,10.1177/03063127241299132,https://openalex.org/W4406245307,0,False,https://api.openalex.org/works?filter=cites:W4406245307,,,2025,,
71,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/Y6VAJKET,10.1080/18335330.2025.2449675,,,,,,,,,
72,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/JBXV4W5T,10.1080/02684527.2024.2422136,,,,,,,,,
73,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/2D5RI53G,10.1080/02684527.2024.2432770,,,,,,,,,
74,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/KTIGPHJ9,10.2139/ssrn.5084391,,,,,,,,,
75,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FWEASFPZ,10.1080/13530194.2024.2443924,,,,,,,,,
76,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/SPW4KWFE,10.1080/02684527.2024.2431389,,,,,,,,,
77,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/UFU5HG9S,10.1080/02684527.2024.2437958,,,,,,,,,
78,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/SFW8BX9F,10.1080/08850607.2024.2428710,,,,,,,,,
79,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/L6ZQZNX5,10.1080/08850607.2024.2431524,,,,,,,,,
80,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/I6KXJ3HR,10.1017/eis.2024.61,,,,,,,,,
81,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/P7CTFQDG,10.47961/2145194X.716,,,,,,,,,
82,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/GJKGBWUM,10.1080/09700161.2024.2434805,,,,,,,,,
83,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/IN42I375,10.54627/gcd.1570270,https://openalex.org/W4405739403,0,False,https://api.openalex.org/works?filter=cites:W4405739403,,,2024,https://dergipark.org.tr/tr/download/article-file/4300656,
84,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/62YQ9Q7K,10.1080/16161262.2024.2441616,https://openalex.org/W4405792076,0,False,https://api.openalex.org/works?filter=cites:W4405792076,,,2024,,
85,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/WP6RJVSF,10.59188/eduvest.v4i12.50033,https://openalex.org/W4406056310,0,False,https://api.openalex.org/works?filter=cites:W4406056310,,,2024,https://doi.org/10.59188/eduvest.v4i12.50033,
86,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/4TWSGIXU,10.57235/aurelia.v4i1.3464,https://openalex.org/W4405893964,0,False,https://api.openalex.org/works?filter=cites:W4405893964,,,2024,https://doi.org/10.57235/aurelia.v4i1.3464,
87,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/MCTR8CMB,10.5281/zenodo.14540695,,,,,,,,,
88,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/X97VNDBW,10.1080/16161262.2024.2444804,https://openalex.org/W4405759569,0,True,https://api.openalex.org/works?filter=cites:W4405759569,,,2024,https://doi.org/10.1080/16161262.2024.2444804,
89,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/KT7JCAB8,10.1080/02684527.2024.2437955,https://openalex.org/W4405733370,0,True,https://api.openalex.org/works?filter=cites:W4405733370,,,2024,https://doi.org/10.1080/02684527.2024.2437955,
90,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FUL2KJTE,10.31599/288ab341,https://openalex.org/W4405697675,0,True,https://api.openalex.org/works?filter=cites:W4405697675,,,2024,https://doi.org/10.31599/288ab341,
